20240825T104300,i,73.4,50,c,    ,  ,o,87.8,  ,h,96.8,56
20240825T104400,i,73.4,50,c,    ,  ,o,87.8,  ,h,96.8,56
20240825T104500,i,73.4,50,c,    ,  ,o,87.8,  ,h,96.8,55
20240825T104600,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,56
20240825T104700,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,54
20240825T104800,i,73.4,50,c,69.8,55,o,86.0,  ,h,96.8,53
20240825T104900,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,52
20240825T105000,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,55
20240825T105100,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,52
20240825T105200,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,53
20240825T105300,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,52
20240825T105400,i,73.4,50,c,69.8,55,o,86.0,  ,h,96.8,53
20240825T105500,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,51
20240825T105600,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,52
20240825T105700,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,52
20240825T105800,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,52
20240825T105900,i,73.4,50,c,    ,  ,o,87.8,  ,h,96.8,53
20240825T110000,i,73.4,50,c,    ,  ,o,87.8,  ,h,96.8,54
20240825T110100,i,73.4,50,c,    ,  ,o,87.8,  ,h,96.8,55
20240825T110200,i,73.4,50,c,69.8,55,o,87.8,  ,h,98.6,57
20240825T110300,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,52
20240825T110400,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,53
20240825T110500,i,73.4,50,c,69.8,55,o,87.8,  ,h,96.8,53
20240825T110600,i,73.4,50,c,69.8,55,o,87.8,  ,h,98.6,54
20240825T110700,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,52
20240825T110800,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T110900,i,73.4,50,c,    ,  ,o,86.0,  ,h,98.6,51
20240825T111000,i,73.4,50,c,69.8,55,o,87.8,  ,h,98.6,51
20240825T111200,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,52
20240825T111300,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,50
20240825T111400,i,    ,  ,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T111500,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,50
20240825T111600,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,50
20240825T111700,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,49
20240825T111800,i,73.4,50,c,69.8,55,o,87.8,  ,h,98.6,50
20240825T111900,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T112000,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,49
20240825T112100,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T112200,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T112300,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T112400,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T112500,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,50
20240825T112600,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T112700,i,    ,  ,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T112800,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,51
20240825T112900,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,50
20240825T113000,i,73.4,50,c,69.8,55,o,87.8,  ,h,98.6,52
20240825T113100,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,49
20240825T113200,i,73.4,50,c,    ,  ,o,87.8,  ,h,98.6,50
20240825T113300,i,73.4,50,c,    ,  ,o,89.6,  ,h,98.6,52
20240825T113400,i,    ,  ,c,69.8,55,o,87.8,  ,h,98.6,50
20240825T113600,i,73.4,50,c,    ,  ,o,89.6,  ,h,98.6,49
20240825T113700,i,73.4,50,c,69.8,55,o,89.6,  ,h,98.6,51
20240825T113800,i,73.4,50,c,    ,  ,o,89.6,  ,h,98.6,48
20240825T113900,i,73.4,50,c,69.8,55,o,87.8,  ,h,98.6,49
20240825T114000,i,73.4,50,c,    ,  ,o,89.6,  ,h,98.6,48
20240825T114100,i,73.4,50,c,    ,  ,o,89.6,  ,h,98.6,49
20240825T114200,i,73.4,50,c,    ,  ,o,89.6,  ,h,98.6,49
20240825T114300,i,73.4,50,c,    ,  ,o,91.4,10,h,98.6,50
